Date,Close/Last,Volume,Open,High,Low
4/26/2022,119.51,"49,393,040.00",122.75,122.75,119.16
4/25/2022,123.25,"34,521,800.00",119.43,123.28,118.77
4/22/2022,119.61,"46,410,300.00",125.00,125.45,119.14
4/21/2022,124.94,"30,157,540.00",129.35,130.31,124.65
4/20/2022,128.25,"22,609,380.00",131.28,131.92,127.89
4/19/2022,130.53,"22,719,300.00",128.08,130.90,127.45
4/18/2022,127.96,"14,917,200.00",127.41,128.71,126.58
4/14/2022,127.25,"23,483,360.00",130.65,130.71,127.11
4/13/2022,130.29,"19,542,960.00",128.63,130.66,128.44
4/12/2022,128.37,"23,003,220.00",132.42,132.42,127.58
4/11/2022,129.80,"24,187,340.00",132.90,132.94,129.62
